timestamp,hour,day_of_week,is_weekend,patient_count,avg_ctas,high_acuity_ratio,avg_waiting_time,max_waiting_time,doctors_available,nurses_available,beds_available,arrival_rate,discharge_rate,is_holiday,flu_season,temperature,crowding_level
2025-01-20 02:00:00,2,1,0,24,3.22,,72.9,167.0,4.0,9.0,30.0,8.7,4.9,0,1,10.0,0
2025-01-20 02:30:00,2,1,0,5,3.86,0.259,55.9,164.1,3.0,6.0,40.0,13.0,9.5,0,1,10.0,0
2025-01-20 03:00:00,3,1,0,23,4.02,0.168,59.3,151.1,4.0,12.0,35.0,11.6,10.3,0,1,11.8,0
2025-01-20 03:30:00,3,1,0,34,3.57,0.228,89.8,226.2,3.0,4.0,30.0,13.1,13.2,0,1,,0
2025-01-20 04:00:00,4,1,0,20,3.59,0.237,28.0,72.6,,5.0,34.0,11.1,12.3,0,1,13.6,0
2025-01-20 04:30:00,4,1,0,22,2.77,0.331,24.7,50.1,3.0,9.0,32.0,11.3,11.3,0,1,10.0,0
2025-01-20 05:00:00,5,1,0,14,3.57,0.217,2.7,16.8,1.0,4.0,40.0,5.9,,0,1,10.0,0
2025-01-20 05:30:00,5,1,0,32,3.5,0.242,113.4,221.0,5.0,8.0,25.0,19.9,15.9,0,1,,1
2025-01-20 06:00:00,6,1,0,46,2.92,0.344,126.2,227.2,5.0,11.0,25.0,19.2,10.5,0,1,10.3,1
2025-01-20 06:30:00,6,1,0,50,3.6,0.165,122.1,309.0,7.0,15.0,34.0,20.6,,0,1,10.1,1
2025-01-20 07:00:00,7,1,0,62,2.81,,152.1,294.6,,14.0,22.0,,16.6,0,1,13.7,1
2025-01-20 07:30:00,7,1,0,40,3.55,0.235,,,4.0,14.0,31.0,9.5,12.1,0,1,13.9,0
2025-01-20 08:00:00,8,1,0,63,3.23,,137.3,267.9,,10.0,17.0,,13.6,0,1,10.0,1
2025-01-20 08:30:00,8,1,0,48,3.84,0.271,122.4,239.5,4.0,12.0,23.0,,,0,1,10.0,1
2025-01-20 09:00:00,9,1,0,61,3.85,,,226.4,8.0,15.0,20.0,20.0,14.0,0,1,11.6,2
2025-01-20 09:30:00,9,1,0,49,3.59,0.291,151.7,373.9,5.0,13.0,20.0,22.2,14.3,0,1,13.2,1
2025-01-20 10:00:00,10,1,0,48,3.58,0.188,97.1,178.1,7.0,17.0,28.0,19.3,,0,1,11.7,1
2025-01-20 10:30:00,10,1,0,52,3.22,,119.2,216.9,7.0,21.0,20.0,29.7,23.0,0,1,10.0,1
2025-01-20 11:00:00,11,1,0,62,3.69,0.263,162.9,303.2,,13.0,20.0,22.9,13.1,0,1,10.0,1
2025-01-20 11:30:00,11,1,0,48,,0.253,84.7,198.3,8.0,21.0,25.0,28.9,,0,1,10.0,1
2025-01-20 12:00:00,12,1,0,70,3.35,0.217,161.7,292.0,8.0,15.0,22.0,25.9,20.5,0,1,10.6,1
2025-01-20 12:30:00,12,1,0,73,3.21,,171.9,,,15.0,13.0,27.3,,0,1,11.9,2
2025-01-20 13:00:00,13,1,0,50,3.28,0.265,103.0,228.8,8.0,15.0,22.0,26.2,23.5,0,1,12.2,1
2025-01-20 13:30:00,13,1,0,62,2.9,0.285,141.2,281.8,7.0,19.0,20.0,32.1,28.3,0,1,13.5,1
2025-01-20 14:00:00,14,1,0,71,2.87,0.377,140.3,256.8,9.0,19.0,20.0,28.1,24.9,0,1,14.4,1
2025-01-20 14:30:00,14,1,0,79,3.02,0.29,156.3,349.7,7.0,20.0,16.0,28.3,23.8,0,1,10.0,1
2025-01-20 15:00:00,15,1,0,76,3.04,0.333,108.4,258.1,8.0,19.0,15.0,,27.6,0,1,11.2,1
2025-01-20 15:30:00,15,1,0,68,3.2,0.336,151.3,318.2,9.0,,14.0,28.0,23.0,0,1,11.3,1
2025-01-20 16:00:00,16,1,0,18,3.13,0.261,267.1664882565651,,6.0,19.0,27.0,30.0,23.0,0,1,10.0,1
2025-01-20 16:30:00,16,1,0,72,2.8,0.34,147.1,275.2,7.0,,,31.2,26.9,0,1,,0
2025-01-20 17:00:00,17,1,0,71,2.78,,116.9,259.9,9.0,18.0,19.0,30.3,30.2,0,1,14.3,1
2025-01-20 17:30:00,17,1,0,64,3.04,0.23,179.8,360.7,,,16.0,25.6,13.7,0,1,10.0,2
2025-01-20 18:00:00,18,1,0,93,,0.32,189.9,397.1,7.0,19.0,15.0,22.6,19.3,0,1,10.0,2
2025-01-20 18:30:00,18,1,0,74,,0.447,158.6,309.1,10.0,20.0,17.0,25.6,,0,1,10.1,1
2025-01-20 19:00:00,19,1,0,66,3.06,0.277,,282.5,7.0,20.0,22.0,28.4,25.5,0,1,10.0,1
2025-01-20 19:30:00,19,1,0,66,3.14,0.358,148.7,281.6,8.0,18.0,22.0,30.8,,0,1,15.6,1
2025-01-20 20:00:00,20,1,0,70,3.38,0.261,177.6,359.7,4.0,14.0,22.0,27.0,18.7,0,1,11.5,2
2025-01-20 20:30:00,20,1,0,73,3.24,0.347,138.4,254.2,,16.0,22.0,29.3,25.3,0,1,10.0,1
2025-01-20 21:00:00,21,1,0,67,3.15,0.299,156.2,347.9,5.0,13.0,15.0,23.7,20.3,0,1,10.0,1
2025-01-20 21:30:00,21,1,0,71,3.08,,127.4,296.8,11.0,16.0,20.0,26.3,22.1,0,1,,1
2025-01-20 22:00:00,22,1,0,49,3.83,0.215,104.2,193.7,,,22.0,23.5,19.3,0,1,16.7,1
2025-01-20 22:30:00,22,1,0,61,3.0,0.324,140.3,259.6,5.0,19.0,14.0,29.4,23.0,0,1,12.0,1
2025-01-20 23:00:00,23,1,0,50,3.13,0.239,125.7,237.3,7.0,14.0,,19.6,,0,1,,1
2025-01-20 23:30:00,23,1,0,69,3.02,0.384,175.3,352.3,6.0,17.0,15.0,16.1,10.8,0,1,,2
2025-01-21 00:00:00,0,2,0,38,3.26,0.321,84.4,159.3,3.0,7.0,29.0,13.4,10.6,0,1,,1
2025-01-21 00:30:00,0,2,0,19,3.77,0.183,41.3,125.4,3.0,7.0,38.0,12.6,12.8,0,1,10.0,0
2025-01-21 01:00:00,1,2,0,23,3.27,0.263,68.5,124.4,2.0,,28.0,7.5,9.5,0,1,10.0,0
2025-01-21 01:30:00,1,2,0,19,3.66,0.256,34.6,,8.0,5.0,30.0,11.5,13.3,0,1,11.8,0
2025-01-21 02:00:00,2,2,0,31,3.86,,94.3,216.9,4.0,9.0,31.0,17.2,11.7,0,1,10.0,1
2025-01-21 02:30:00,2,2,0,28,3.33,0.269,67.9,179.7,2.0,5.0,35.0,,14.0,0,1,13.7,0
2025-01-21 03:00:00,3,2,0,29,3.35,0.301,64.4,161.6,5.0,7.0,32.0,13.6,16.1,0,1,10.0,0
2025-01-21 03:30:00,3,2,0,26,4.04,0.183,79.3,169.9,4.0,6.0,34.0,13.8,12.0,0,1,,0
2025-01-21 04:00:00,4,2,0,47,4.01,0.273,133.9,270.7,3.0,3.0,28.0,18.0,13.3,0,1,,1
2025-01-21 04:30:00,4,2,0,38,3.52,0.238,95.1,,4.0,8.0,27.0,41.24273104992315,1.2,0,1,13.7,1
2025-01-21 05:00:00,5,2,0,27,3.84,,47.4,,4.0,9.0,29.0,14.6,16.5,0,1,10.9,0
2025-01-21 05:30:00,5,2,0,13,3.62,0.281,59.1,106.9,2.0,5.0,30.0,10.1,10.5,0,1,,0
2025-01-21 06:00:00,6,2,0,33,2.42,0.35,64.0,121.6,6.0,13.0,28.0,19.6,17.9,0,1,10.0,0
2025-01-21 06:30:00,6,2,0,34,3.96,0.196,88.1,175.2,7.0,13.0,,10.3,6.3,0,1,14.8,0
2025-01-21 07:00:00,7,2,0,55,3.26,0.289,103.9,259.7,,17.0,22.0,,23.2,0,1,10.0,1
2025-01-21 07:30:00,7,2,0,49,3.6,0.237,93.4,176.7,,,26.0,24.8,20.7,0,1,10.0,1
2025-01-21 08:00:00,8,2,0,63,3.89,0.178,112.4,239.4,3.0,10.0,20.0,22.8,26.7,0,1,11.7,1
2025-01-21 08:30:00,8,2,0,58,3.36,0.234,,232.5,,9.0,23.0,22.3,22.1,0,1,14.4,1
2025-01-21 09:00:00,9,2,0,28,3.6,0.216,41.8,102.9,6.0,9.0,30.0,16.5,16.5,0,1,10.0,0
2025-01-21 09:30:00,9,2,0,42,3.11,0.261,95.4,199.3,7.0,13.0,25.0,25.0,23.1,0,1,,1
2025-01-21 10:00:00,10,2,0,48,3.29,0.332,,215.4,7.0,19.0,32.0,21.2,,0,1,10.0,1
2025-01-21 10:30:00,10,2,0,61,3.27,0.228,135.5,,9.0,19.0,,18.0,14.6,0,1,12.7,1
2025-01-21 11:00:00,11,2,0,68,2.78,0.387,101.0,205.4,11.0,,21.0,22.3,24.4,0,1,13.4,1
2025-01-21 11:30:00,11,2,0,66,3.31,0.246,144.9,266.5,7.0,,19.0,21.1,15.7,0,1,10.0,1
2025-01-21 12:00:00,12,2,0,65,,0.325,155.9,348.3,7.0,18.0,16.0,20.3,14.2,0,1,10.3,1
2025-01-21 12:30:00,12,2,0,53,3.17,0.309,131.5,280.2,3.0,18.0,24.0,21.8,14.7,0,1,,1
2025-01-21 13:00:00,13,2,0,88,3.48,0.29,,389.3,8.0,,13.0,29.1,22.3,0,1,12.7,2
2025-01-21 13:30:00,13,2,0,66,3.3,0.261,152.2,277.6,7.0,16.0,16.0,25.2,24.3,0,1,11.3,1
2025-01-21 14:00:00,14,2,0,88,,0.301,191.5,387.3,,15.0,9.0,33.8,24.5,0,1,,2
2025-01-21 14:30:00,14,2,0,80,2.59,0.477,178.7,384.9,9.0,,11.0,26.8,21.0,0,1,,2
2025-01-21 15:00:00,15,2,0,78,3.01,0.325,157.8,316.2,8.0,17.0,10.0,35.7,34.2,0,1,11.0,1
2025-01-21 15:30:00,15,2,0,78,2.49,,,303.8,8.0,20.0,17.0,24.2,,0,1,10.7,2
2025-01-21 16:00:00,16,2,0,66,2.99,0.244,170.5,317.7,8.0,15.0,,33.0,27.6,0,1,10.0,1
2025-01-21 16:30:00,16,2,0,66,2.68,,144.2,268.8,,17.0,22.0,28.4,26.3,0,1,10.0,1
2025-01-21 17:00:00,17,2,0,71,,0.255,135.0,311.4,9.0,19.0,24.0,28.7,,0,1,10.0,1
2025-01-21 17:30:00,17,2,0,70,2.73,0.379,154.2,282.5,8.0,18.0,,27.0,20.6,0,1,10.0,1
2025-01-21 18:00:00,18,2,0,47,3.43,0.163,120.1,232.0,7.0,20.0,26.0,23.5,15.5,0,1,,1
2025-01-21 18:30:00,18,2,0,72,3.43,0.323,138.8,,7.0,,21.0,29.4,24.2,0,1,10.0,1
2025-01-21 19:00:00,19,2,0,78,2.29,0.449,160.7,,6.0,18.0,21.0,30.2,24.3,0,1,10.0,2
2025-01-21 19:30:00,19,2,0,59,,0.225,117.1,247.0,3.0,19.0,23.0,17.5,14.1,0,1,10.0,1
2025-01-21 20:00:00,20,2,0,51,3.25,0.25,105.1,202.7,,17.0,24.0,21.5,23.3,0,1,14.3,1
2025-01-21 20:30:00,20,2,0,62,2.79,0.298,,,6.0,,15.0,23.2,14.3,0,1,13.4,1
2025-01-21 21:00:00,21,2,0,65,3.11,0.267,,273.2,8.0,15.0,16.0,29.4,,0,1,10.0,1
2025-01-21 21:30:00,21,2,0,60,2.98,0.361,129.2,264.8,5.0,14.0,23.0,33.9,,0,1,13.7,1
2025-01-21 22:00:00,22,2,0,65,2.86,0.344,139.0,251.3,,,23.0,26.8,18.0,0,1,10.3,1
2025-01-21 22:30:00,22,2,0,63,3.4,0.196,120.2,270.1,8.0,14.0,27.0,,,0,1,10.0,1
2025-01-21 23:00:00,23,2,0,57,2.99,0.301,143.7,283.5,6.0,15.0,21.0,27.7,19.0,0,1,10.0,1
2025-01-21 23:30:00,23,2,0,61,3.37,0.326,126.1,298.6,9.0,16.0,24.0,31.2,26.6,0,1,14.1,1
2025-01-22 00:00:00,0,3,0,28,3.58,0.213,366.13222314093963,196.0,5.0,6.0,27.0,,10.6,0,1,,1
2025-01-22 00:30:00,0,3,0,29,3.55,0.299,,118.0,6.0,5.0,34.0,12.0,11.3,0,1,11.0,0
2025-01-22 01:00:00,1,3,0,27,3.15,0.343,82.8,158.9,4.0,,29.0,12.4,7.9,0,1,10.0,1
2025-01-22 01:30:00,1,3,0,32,3.43,0.267,51.6,,5.0,,33.0,11.4,12.6,0,1,10.0,0
2025-01-22 02:00:00,2,3,0,38,2.94,0.318,84.7,168.7,4.0,4.0,,8.4,8.6,0,1,10.0,0
2025-01-22 02:30:00,2,3,0,33,4.25,0.2,92.0,188.3,2.0,,33.0,10.5,,0,1,10.0,1
2025-01-22 03:00:00,3,3,0,6,3.36,,55.5,193.3,2.0,7.0,37.0,,9.2,0,1,10.0,0
2025-01-22 03:30:00,3,3,0,15,3.07,0.355,81.8,230.2,6.0,9.0,35.0,8.2,2.5,0,1,10.0,0
2025-01-22 04:00:00,4,3,0,35,3.66,0.199,37.9,112.6,3.0,,28.0,17.2,18.8,0,1,10.4,0
2025-01-22 04:30:00,4,3,0,21,3.62,,97.8,176.3,3.0,,39.0,15.3,8.3,0,1,10.0,0
2025-01-22 05:00:00,5,3,0,41,3.54,0.231,104.3,193.2,,8.0,33.0,9.4,2.5,0,1,,1
2025-01-22 05:30:00,5,3,0,14,3.9,0.231,27.4,120.2,4.0,3.0,43.0,11.4,9.6,0,1,12.3,0
2025-01-22 06:00:00,6,3,0,59,3.38,0.202,,221.6,5.0,11.0,26.0,19.9,22.9,0,1,10.0,1
2025-01-22 06:30:00,6,3,0,42,3.36,0.216,94.9,187.7,4.0,13.0,18.0,,20.4,0,1,10.0,1
2025-01-22 07:00:00,7,3,0,62,3.46,0.284,,176.9,7.0,,18.0,14.6,14.3,0,1,,1
2025-01-22 07:30:00,7,3,0,43,3.22,0.31,61.1,222.4,6.0,10.0,31.0,28.2,,0,1,14.6,0
2025-01-22 08:00:00,8,3,0,41,2.84,0.323,99.3,200.8,4.0,10.0,29.0,14.6,5.8,0,1,10.0,1
2025-01-22 08:30:00,8,3,0,51,3.39,0.257,119.9,217.7,,13.0,29.0,28.9,22.9,0,1,11.8,1
2025-01-22 09:00:00,9,3,0,36,3.31,,128.0,273.1,5.0,10.0,34.0,18.9,13.5,0,1,10.0,1
2025-01-22 09:30:00,9,3,0,41,3.55,0.203,106.7,206.1,,11.0,23.0,24.8,17.8,0,1,,2
2025-01-22 10:00:00,10,3,0,73,3.19,0.373,126.4,233.8,8.0,16.0,13.0,28.6,23.0,0,1,11.6,1
2025-01-22 10:30:00,10,3,0,79,2.96,0.33,161.6,313.5,10.0,18.0,14.0,25.5,24.1,0,1,13.3,1
2025-01-22 11:00:00,11,3,0,63,3.2,0.195,111.6,202.9,5.0,16.0,25.0,27.6,25.6,0,1,10.0,1
2025-01-22 11:30:00,11,3,0,60,3.25,0.394,113.5,223.2,7.0,18.0,20.0,,16.3,0,1,10.0,1
2025-01-22 12:00:00,12,3,0,50,3.38,,96.2,188.5,8.0,16.0,,22.6,20.9,0,1,10.0,1
2025-01-22 12:30:00,12,3,0,71,3.68,0.308,135.8,250.3,9.0,10.0,14.0,24.8,20.0,0,1,12.9,1
2025-01-22 13:00:00,13,3,0,60,2.72,0.334,107.0,209.6,5.0,15.0,22.0,34.5,32.1,0,1,16.2,1
2025-01-22 13:30:00,13,3,0,53,3.36,0.299,130.0,276.5,6.0,18.0,19.0,22.3,13.6,0,1,12.5,1
2025-01-22 14:00:00,14,3,0,75,2.62,0.378,164.3,302.6,10.0,17.0,21.0,27.4,23.8,0,1,10.0,1
2025-01-22 14:30:00,14,3,0,59,2.93,0.291,134.6,271.1,7.0,17.0,28.0,26.3,24.8,0,1,12.4,1
2025-01-22 15:00:00,15,3,0,74,2.83,0.383,125.5,,8.0,17.0,14.0,21.9,22.1,0,1,,1
2025-01-22 15:30:00,15,3,0,68,2.83,0.36,149.4,,6.0,18.0,14.0,26.8,22.4,0,1,,1
2025-01-22 16:00:00,16,3,0,10,2.97,0.267,199.646748692723,304.2,8.0,17.0,18.0,30.6,26.4,0,1,10.6,1
2025-01-22 16:30:00,16,3,0,57,,0.304,120.9,,8.0,19.0,23.0,23.6,22.4,0,1,11.1,0
2025-01-22 17:00:00,17,3,0,74,2.35,0.398,175.2,325.6,6.0,17.0,18.0,30.7,25.2,0,1,10.2,2
2025-01-22 17:30:00,17,3,0,54,2.78,0.358,139.8,271.6,8.0,16.0,22.0,27.2,,0,1,10.0,1
2025-01-22 18:00:00,18,3,0,75,3.0,0.334,126.3,291.3,4.0,20.0,11.0,29.7,28.1,0,1,13.2,1
2025-01-22 18:30:00,18,3,0,71,2.96,0.373,119.6,245.1,7.0,15.0,20.0,,24.8,0,1,10.0,1
2025-01-22 19:00:00,19,3,0,53,2.19,0.443,106.6,220.2,6.0,17.0,20.0,26.8,26.9,0,1,13.8,1
2025-01-22 19:30:00,19,3,0,72,,0.283,,315.9,10.0,22.0,19.0,28.4,18.8,0,1,10.0,1
2025-01-22 20:00:00,20,3,0,68,2.83,0.328,158.5,305.6,8.0,13.0,19.0,18.9,19.9,0,1,10.6,1
2025-01-22 20:30:00,20,3,0,57,3.32,0.246,131.6,277.9,6.0,15.0,23.0,24.9,22.2,0,1,10.0,1
2025-01-22 21:00:00,21,3,0,48,3.2,0.336,,,7.0,,26.0,27.3,23.2,0,1,10.0,0
2025-01-22 21:30:00,21,3,0,57,3.37,,158.3,,7.0,14.0,17.0,26.1,18.8,0,1,10.0,1
2025-01-22 22:00:00,22,3,0,39,3.3,0.262,96.5,215.7,4.0,,26.0,21.8,16.8,0,1,14.6,1
2025-01-22 22:30:00,22,3,0,64,2.96,0.323,167.8,316.0,9.0,19.0,27.0,33.1,,0,1,13.9,0
2025-01-22 23:00:00,23,3,0,69,,0.289,130.7,,6.0,,19.0,17.4,14.1,0,1,12.6,1
2025-01-22 23:30:00,23,3,0,57,3.55,0.272,116.4,235.6,6.0,16.0,,26.2,21.7,0,1,10.1,1
2025-01-23 00:00:00,0,4,0,26,3.76,0.317,,146.1,3.0,7.0,33.0,18.1,15.0,0,1,10.6,0
2025-01-23 00:30:00,0,4,0,40,3.42,0.231,95.5,210.9,2.0,6.0,32.0,,15.4,0,1,13.8,1
2025-01-23 01:00:00,1,4,0,44,,0.311,,231.6,1.0,7.0,,12.3,9.1,0,1,12.1,1
2025-01-23 01:30:00,1,4,0,36,2.95,0.329,81.4,156.5,2.0,8.0,21.0,10.8,14.9,0,1,10.1,1
2025-01-23 02:00:00,2,4,0,19,3.22,0.293,36.7,114.6,2.0,8.0,35.0,14.3,16.8,0,1,14.5,0
2025-01-23 02:30:00,2,4,0,41,4.13,0.129,94.8,180.8,,8.0,24.0,11.4,11.9,0,1,12.4,1
2025-01-23 03:00:00,3,4,0,35,3.36,0.273,54.3,116.6,3.0,7.0,27.0,13.4,15.5,0,1,10.7,0
2025-01-23 03:30:00,3,4,0,31,3.78,0.228,39.8,109.8,3.0,7.0,,13.2,13.8,0,1,,0
2025-01-23 04:00:00,4,4,0,32,3.33,0.276,101.3,208.3,,9.0,33.0,15.0,10.7,0,1,10.0,1
2025-01-23 04:30:00,4,4,0,39,3.49,0.302,77.9,141.9,3.0,8.0,36.0,,8.0,0,1,,0
2025-01-23 05:00:00,5,4,0,10,,0.248,,100.3,5.0,9.0,37.0,10.3,10.9,0,1,11.4,0
2025-01-23 05:30:00,5,4,0,27,3.57,0.213,,,2.0,6.0,,12.1,10.3,0,1,,0
2025-01-23 06:00:00,6,4,0,39,3.41,0.228,97.9,227.8,4.0,10.0,31.0,46.583277219775454,15.9,0,1,10.0,1
2025-01-23 06:30:00,6,4,0,55,3.02,0.276,116.2,239.9,,13.0,23.0,23.8,21.3,0,1,10.0,1
2025-01-23 07:00:00,7,4,0,42,3.27,0.32,42.0,80.7,,15.0,29.0,21.5,23.2,0,1,10.0,0
2025-01-23 07:30:00,7,4,0,81,3.64,0.315,164.8,321.9,5.0,10.0,12.0,13.9,12.9,0,1,10.0,2
2025-01-23 08:00:00,8,4,0,17,3.7,0.233,261.62197839527505,259.3,,14.0,,25.5,,0,1,13.6,1
2025-01-23 08:30:00,8,4,0,39,,0.23,73.6,185.7,7.0,14.0,27.0,21.6,20.8,0,1,10.0,0
2025-01-23 09:00:00,9,4,0,60,3.46,0.174,93.3,174.8,8.0,13.0,23.0,19.9,,0,1,10.8,1
2025-01-23 09:30:00,9,4,0,46,,0.237,,214.6,6.0,,27.0,19.4,19.4,0,1,11.3,1
2025-01-23 10:00:00,10,4,0,66,3.17,0.26,146.1,318.7,7.0,15.0,26.0,20.5,,0,1,10.0,1
2025-01-23 10:30:00,10,4,0,63,3.24,0.321,,297.0,7.0,17.0,24.0,22.8,17.8,0,1,14.4,1
2025-01-23 11:00:00,11,4,0,47,,0.359,93.9,177.0,9.0,14.0,25.0,25.4,22.1,0,1,10.0,1
2025-01-23 11:30:00,11,4,0,59,3.43,0.289,146.1,277.9,5.0,15.0,,22.9,17.5,0,1,14.7,1
2025-01-23 12:00:00,12,4,0,54,3.37,0.22,124.7,271.8,,16.0,27.0,18.4,14.6,0,1,10.0,1
2025-01-23 12:30:00,12,4,0,41,3.39,0.229,150.6,333.3,5.0,15.0,31.0,20.8,12.1,0,1,10.0,1
2025-01-23 13:00:00,13,4,0,59,2.42,0.413,126.9,264.3,7.0,18.0,20.0,30.1,,0,1,10.0,1
2025-01-23 13:30:00,13,4,0,62,2.92,0.234,147.9,,6.0,,22.0,34.2,29.9,0,1,10.6,1
2025-01-23 14:00:00,14,4,0,57,3.32,0.266,142.7,267.8,8.0,15.0,18.0,26.0,,0,1,16.8,1
2025-01-23 14:30:00,14,4,0,83,2.77,,123.6,229.3,11.0,20.0,9.0,34.7,35.3,0,1,,1
2025-01-23 15:00:00,15,4,0,76,3.18,0.335,160.2,291.9,6.0,,16.0,24.7,24.0,0,1,10.8,1
2025-01-23 15:30:00,15,4,0,73,2.98,0.283,175.0,339.2,6.0,18.0,13.0,25.3,17.5,0,1,10.0,2
2025-01-23 16:00:00,16,4,0,77,3.25,0.248,170.7,310.4,8.0,15.0,17.0,31.2,25.9,0,1,11.8,1
2025-01-23 16:30:00,16,4,0,77,,0.219,211.79212396511403,291.2,10.0,17.0,23.0,,16.1,0,1,10.5,1
2025-01-23 17:00:00,17,4,0,75,2.71,0.283,131.4,236.8,8.0,,13.0,30.3,27.0,0,1,10.0,1
2025-01-23 17:30:00,17,4,0,87,,0.314,175.4,354.5,7.0,,15.0,30.1,23.8,0,1,11.5,2
2025-01-23 18:00:00,18,4,0,51,3.09,0.3,177.0,385.9,10.0,17.0,27.0,29.5,23.9,0,1,10.0,1
2025-01-23 18:30:00,18,4,0,77,2.87,0.344,178.6,322.0,7.0,18.0,13.0,33.7,21.6,0,1,10.0,2
2025-01-23 19:00:00,19,4,0,68,3.26,0.285,146.5,,6.0,18.0,,35.2,29.3,0,1,10.0,1
2025-01-23 19:30:00,19,4,0,86,3.13,,168.5,,7.0,16.0,19.0,29.6,27.8,0,1,10.1,2
2025-01-23 20:00:00,20,4,0,65,3.04,0.35,128.6,242.9,7.0,17.0,,24.4,21.1,0,1,10.0,1
2025-01-23 20:30:00,20,4,0,60,3.21,0.252,124.8,332.1,6.0,15.0,23.0,46.338558271687916,,0,1,10.0,1
2025-01-23 21:00:00,21,4,0,76,,0.36,189.7,375.6,9.0,19.0,24.0,32.3,22.0,0,1,10.0,2
2025-01-23 21:30:00,21,4,0,59,3.5,0.286,139.6,252.3,4.0,,24.0,24.7,20.9,0,1,13.3,1
2025-01-23 22:00:00,22,4,0,65,2.98,,113.7,221.2,8.0,14.0,16.0,25.9,25.9,0,1,10.0,1
2025-01-23 22:30:00,22,4,0,55,2.88,,100.6,188.7,5.0,17.0,23.0,28.4,25.1,0,1,10.0,1
2025-01-23 23:00:00,23,4,0,63,3.56,0.242,,214.2,8.0,16.0,15.0,25.2,25.0,0,1,14.6,1
2025-01-23 23:30:00,23,4,0,82,2.67,,157.9,303.2,8.0,,8.0,24.8,23.3,0,1,11.7,2
2025-01-24 00:00:00,0,5,0,37,3.71,0.203,98.0,182.4,5.0,6.0,24.0,20.8,18.9,0,1,10.0,1
2025-01-24 00:30:00,0,5,0,33,3.79,,98.0,242.5,,11.0,26.0,5.7,,0,1,14.2,1
2025-01-24 01:00:00,1,5,0,15,,0.268,35.5,81.8,3.0,5.0,35.0,,15.0,0,1,,0
2025-01-24 01:30:00,1,5,0,52,3.5,,121.6,250.4,4.0,7.0,22.0,12.5,9.4,0,1,,0
2025-01-24 02:00:00,2,5,0,17,3.51,0.25,59.7,167.4,2.0,6.0,44.0,9.8,7.1,0,1,12.0,0
2025-01-24 02:30:00,2,5,0,30,3.62,0.249,83.9,173.0,1.0,7.0,38.0,6.8,7.8,0,1,10.0,0
2025-01-24 03:00:00,3,5,0,33,3.58,0.328,102.2,229.6,,2.0,,10.4,,0,1,10.0,1
2025-01-24 03:30:00,3,5,0,35,3.44,0.391,71.7,152.2,2.0,9.0,38.0,16.9,18.7,0,1,10.0,0
2025-01-24 04:00:00,4,5,0,22,3.34,0.247,61.1,164.5,,7.0,39.0,11.1,,0,1,10.0,0
2025-01-24 04:30:00,4,5,0,36,3.99,0.2,96.0,,4.0,5.0,29.0,19.0,15.5,0,1,10.0,1
2025-01-24 05:00:00,5,5,0,17,3.84,0.193,,179.6,2.0,8.0,35.0,11.8,3.1,0,1,10.0,0
2025-01-24 05:30:00,5,5,0,45,3.44,0.3,134.5,255.1,2.0,4.0,,20.9,17.3,0,1,10.5,1
2025-01-24 06:00:00,6,5,0,38,2.93,,91.9,175.3,7.0,11.0,,14.9,15.2,0,1,10.0,0
2025-01-24 06:30:00,6,5,0,45,3.9,0.15,83.9,241.5,8.0,,32.0,19.8,14.8,0,1,10.0,0
2025-01-24 07:00:00,7,5,0,56,3.71,0.228,109.2,243.8,8.0,12.0,19.0,21.0,14.8,0,1,10.0,1
2025-01-24 07:30:00,7,5,0,49,3.16,0.259,75.3,149.8,,12.0,29.0,20.1,21.6,0,1,,0
2025-01-24 08:00:00,8,5,0,66,,0.242,126.0,,6.0,11.0,10.0,13.9,12.1,0,1,16.5,2
2025-01-24 08:30:00,8,5,0,63,2.98,0.33,131.2,245.3,7.0,13.0,22.0,21.1,20.0,0,1,10.0,1
2025-01-24 09:00:00,9,5,0,55,2.94,0.409,135.1,250.3,6.0,14.0,27.0,15.5,10.1,0,1,11.0,1
2025-01-24 09:30:00,9,5,0,43,3.79,0.235,125.6,241.9,5.0,7.0,32.0,21.9,16.7,0,1,10.0,1
2025-01-24 10:00:00,10,5,0,64,3.01,0.282,133.4,252.1,6.0,15.0,,28.8,26.8,0,1,12.3,1
2025-01-24 10:30:00,10,5,0,50,3.25,0.162,,297.2,8.0,14.0,22.0,27.1,20.7,0,1,10.0,1
2025-01-24 11:00:00,11,5,0,56,2.96,0.241,140.9,,7.0,11.0,28.0,32.8,22.5,0,1,10.0,1
2025-01-24 11:30:00,11,5,0,62,3.22,0.236,168.6,313.7,7.0,20.0,16.0,23.6,15.9,0,1,16.0,1
2025-01-24 12:00:00,12,5,0,74,3.04,,120.0,261.4,6.0,16.0,15.0,24.4,21.6,0,1,10.0,1
2025-01-24 12:30:00,12,5,0,69,3.39,0.18,140.3,375.1,,16.0,22.0,17.9,15.6,0,1,10.0,1
2025-01-24 13:00:00,13,5,0,62,3.23,0.199,145.8,292.2,8.0,12.0,29.0,21.1,12.8,0,1,12.2,1
2025-01-24 13:30:00,13,5,0,57,,0.334,141.7,263.1,6.0,17.0,23.0,,19.8,0,1,10.0,1
2025-01-24 14:00:00,14,5,0,80,3.14,0.27,162.7,300.8,8.0,,,27.0,24.6,0,1,10.0,1
